Combination,Mean
"((97.0, 97.375), (101.285714286, 101.714285714), (102.142857144, 102.571428571), (102.571428572, 103.0))",100.957589285875
"((97.0, 97.375), (101.714285715, 102.142857143), (102.142857144, 102.571428571), (102.571428572, 103.0))",101.06473214312501
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.125000003, 98.500000003), (98.500000004, 98.875000004))",98.1250000025
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.125000003, 98.500000003), (98.875000005, 99.250000005))",98.21875000275
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.125000003, 98.500000003), (99.250000006, 99.625000006))",98.312500003
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.125000003, 98.500000003), (99.625000007, 100.0))",98.406250002375
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.125000003, 98.500000003), (100.000000001, 100.428571428))",98.506696430125
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.125000003, 98.500000003), (100.428571429, 100.857142857))",98.61383928725
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.125000003, 98.500000003), (100.857142858, 101.285714285))",98.720982144375
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.125000003, 98.500000003), (101.285714286, 101.714285714))",98.8281250015
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.125000003, 98.500000003), (101.714285715, 102.142857143))",98.93526785875
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.125000003, 98.500000003), (102.142857144, 102.571428571))",99.04241071587501
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.125000003, 98.500000003), (102.571428572, 103.0))",99.14955357299999
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.500000004, 98.875000004), (98.875000005, 99.250000005))",98.312500003
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.250000006, 99.625000006))",98.40625000325
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.500000004, 98.875000004), (99.625000007, 100.0))",98.500000002625
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.000000001, 100.428571428))",98.600446430375
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.428571429, 100.857142857))",98.7075892875
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.500000004, 98.875000004), (100.857142858, 101.285714285))",98.814732144625
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.500000004, 98.875000004), (101.285714286, 101.714285714))",98.92187500175
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.500000004, 98.875000004), (101.714285715, 102.142857143))",99.02901785899999
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.500000004, 98.875000004), (102.142857144, 102.571428571))",99.136160716125
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.500000004, 98.875000004), (102.571428572, 103.0))",99.24330357324999
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.250000006, 99.625000006))",98.5000000035
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.875000005, 99.250000005), (99.625000007, 100.0))",98.593750002875
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.000000001, 100.428571428))",98.694196430625
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.428571429, 100.857142857))",98.80133928775001
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.875000005, 99.250000005), (100.857142858, 101.285714285))",98.90848214487501
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.875000005, 99.250000005), (101.285714286, 101.714285714))",99.01562500200001
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.875000005, 99.250000005), (101.714285715, 102.142857143))",99.12276785925
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.875000005, 99.250000005), (102.142857144, 102.571428571))",99.229910716375
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (98.875000005, 99.250000005), (102.571428572, 103.0))",99.33705357350001
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.250000006, 99.625000006), (99.625000007, 100.0))",98.687500003125
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.000000001, 100.428571428))",98.787946430875
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.428571429, 100.857142857))",98.89508928800001
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.250000006, 99.625000006), (100.857142858, 101.285714285))",99.002232145125
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.250000006, 99.625000006), (101.285714286, 101.714285714))",99.10937500225
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.250000006, 99.625000006), (101.714285715, 102.142857143))",99.2165178595
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.250000006, 99.625000006), (102.142857144, 102.571428571))",99.323660716625
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.250000006, 99.625000006), (102.571428572, 103.0))",99.43080357375001
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.625000007, 100.0), (100.000000001, 100.428571428))",98.88169643025
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.625000007, 100.0), (100.428571429, 100.857142857))",98.988839287375
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.625000007, 100.0), (100.857142858, 101.285714285))",99.0959821445
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.625000007, 100.0), (101.285714286, 101.714285714))",99.203125001625
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.625000007, 100.0), (101.714285715, 102.142857143))",99.310267858875
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.625000007, 100.0), (102.142857144, 102.571428571))",99.417410716
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (99.625000007, 100.0), (102.571428572, 103.0))",99.52455357312499
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.000000001, 100.428571428), (100.428571429, 100.857142857))",99.089285715125
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.000000001, 100.428571428), (100.857142858, 101.285714285))",99.19642857225
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.000000001, 100.428571428), (101.285714286, 101.714285714))",99.303571429375
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.000000001, 100.428571428), (101.714285715, 102.142857143))",99.410714286625
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.000000001, 100.428571428), (102.142857144, 102.571428571))",99.51785714375
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.000000001, 100.428571428), (102.571428572, 103.0))",99.62500000087499
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.428571429, 100.857142857), (100.857142858, 101.285714285))",99.303571429375
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.428571429, 100.857142857), (101.285714286, 101.714285714))",99.4107142865
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.428571429, 100.857142857), (101.714285715, 102.142857143))",99.51785714374999
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.428571429, 100.857142857), (102.142857144, 102.571428571))",99.62500000087499
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.428571429, 100.857142857), (102.571428572, 103.0))",99.732142858
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.857142858, 101.285714285), (101.285714286, 101.714285714))",99.51785714362501
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.857142858, 101.285714285), (101.714285715, 102.142857143))",99.625000000875
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.857142858, 101.285714285), (102.142857144, 102.571428571))",99.732142858
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (100.857142858, 101.285714285), (102.571428572, 103.0))",99.83928571512502
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (101.285714286, 101.714285714), (101.714285715, 102.142857143))",99.73214285799999
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (101.285714286, 101.714285714), (102.142857144, 102.571428571))",99.83928571512499
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (101.285714286, 101.714285714), (102.571428572, 103.0))",99.94642857225
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (101.714285715, 102.142857143), (102.142857144, 102.571428571))",99.946428572375
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (101.714285715, 102.142857143), (102.571428572, 103.0))",100.05357142950001
"((97.375000001, 97.750000001), (97.750000002, 98.125000002), (102.142857144, 102.571428571), (102.571428572, 103.0))",100.160714286625
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.500000004, 98.875000004), (98.875000005, 99.250000005))",98.40625000325001
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.250000006, 99.625000006))",98.5000000035
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.500000004, 98.875000004), (99.625000007, 100.0))",98.593750002875
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.000000001, 100.428571428))",98.694196430625
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.428571429, 100.857142857))",98.80133928775001
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.500000004, 98.875000004), (100.857142858, 101.285714285))",98.90848214487501
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.500000004, 98.875000004), (101.285714286, 101.714285714))",99.01562500200001
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.500000004, 98.875000004), (101.714285715, 102.142857143))",99.12276785925
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.500000004, 98.875000004), (102.142857144, 102.571428571))",99.229910716375
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.500000004, 98.875000004), (102.571428572, 103.0))",99.33705357350001
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.875000005, 99.250000005), (99.250000006, 99.625000006))",98.59375000375
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.875000005, 99.250000005), (99.625000007, 100.0))",98.687500003125
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.875000005, 99.250000005), (100.000000001, 100.428571428))",98.787946430875
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.875000005, 99.250000005), (100.428571429, 100.857142857))",98.89508928800001
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.875000005, 99.250000005), (100.857142858, 101.285714285))",99.002232145125
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.875000005, 99.250000005), (101.285714286, 101.714285714))",99.10937500225
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.875000005, 99.250000005), (101.714285715, 102.142857143))",99.2165178595
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.875000005, 99.250000005), (102.142857144, 102.571428571))",99.323660716625
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (98.875000005, 99.250000005), (102.571428572, 103.0))",99.43080357375001
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.250000006, 99.625000006), (99.625000007, 100.0))",98.78125000337499
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.250000006, 99.625000006), (100.000000001, 100.428571428))",98.881696431125
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.250000006, 99.625000006), (100.428571429, 100.857142857))",98.98883928825
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.250000006, 99.625000006), (100.857142858, 101.285714285))",99.095982145375
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.250000006, 99.625000006), (101.285714286, 101.714285714))",99.2031250025
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.250000006, 99.625000006), (101.714285715, 102.142857143))",99.31026785975
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.250000006, 99.625000006), (102.142857144, 102.571428571))",99.417410716875
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.250000006, 99.625000006), (102.571428572, 103.0))",99.52455357400001
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.625000007, 100.0), (100.000000001, 100.428571428))",98.9754464305
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.625000007, 100.0), (100.428571429, 100.857142857))",99.08258928762501
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.625000007, 100.0), (100.857142858, 101.285714285))",99.18973214475001
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.625000007, 100.0), (101.285714286, 101.714285714))",99.29687500187501
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.625000007, 100.0), (101.714285715, 102.142857143))",99.404017859125
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.625000007, 100.0), (102.142857144, 102.571428571))",99.51116071625
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (99.625000007, 100.0), (102.571428572, 103.0))",99.61830357337502
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.000000001, 100.428571428), (100.428571429, 100.857142857))",99.18303571537501
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.000000001, 100.428571428), (100.857142858, 101.285714285))",99.29017857250001
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.000000001, 100.428571428), (101.285714286, 101.714285714))",99.39732142962501
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.000000001, 100.428571428), (101.714285715, 102.142857143))",99.504464286875
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.000000001, 100.428571428), (102.142857144, 102.571428571))",99.611607144
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.000000001, 100.428571428), (102.571428572, 103.0))",99.71875000112502
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.428571429, 100.857142857), (100.857142858, 101.285714285))",99.39732142962501
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.428571429, 100.857142857), (101.285714286, 101.714285714))",99.50446428675001
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.428571429, 100.857142857), (101.714285715, 102.142857143))",99.611607144
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.428571429, 100.857142857), (102.142857144, 102.571428571))",99.71875000112502
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.428571429, 100.857142857), (102.571428572, 103.0))",99.82589285825
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.857142858, 101.285714285), (101.285714286, 101.714285714))",99.611607143875
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.857142858, 101.285714285), (101.714285715, 102.142857143))",99.718750001125
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.857142858, 101.285714285), (102.142857144, 102.571428571))",99.82589285825
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (100.857142858, 101.285714285), (102.571428572, 103.0))",99.93303571537501
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (101.285714286, 101.714285714), (101.714285715, 102.142857143))",99.82589285825
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (101.285714286, 101.714285714), (102.142857144, 102.571428571))",99.93303571537501
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (101.285714286, 101.714285714), (102.571428572, 103.0))",100.0401785725
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (101.714285715, 102.142857143), (102.142857144, 102.571428571))",100.040178572625
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (101.714285715, 102.142857143), (102.571428572, 103.0))",100.14732142975001
"((97.375000001, 97.750000001), (98.125000003, 98.500000003), (102.142857144, 102.571428571), (102.571428572, 103.0))",100.25446428687502
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (99.250000006, 99.625000006))",98.687500004
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (99.625000007, 100.0))",98.78125000337499
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (100.000000001, 100.428571428))",98.881696431125
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (100.428571429, 100.857142857))",98.98883928825
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (100.857142858, 101.285714285))",99.095982145375
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (101.285714286, 101.714285714))",99.2031250025
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (101.714285715, 102.142857143))",99.31026785975
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (102.142857144, 102.571428571))",99.417410716875
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (98.875000005, 99.250000005), (102.571428572, 103.0))",99.52455357400001
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (99.625000007, 100.0))",98.87500000362499
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (100.000000001, 100.428571428))",98.97544643137499
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (100.428571429, 100.857142857))",99.0825892885
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (100.857142858, 101.285714285))",99.189732145625
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (101.285714286, 101.714285714))",99.29687500275
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (101.714285715, 102.142857143))",99.40401786
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (102.142857144, 102.571428571))",99.511160717125
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.250000006, 99.625000006), (102.571428572, 103.0))",99.61830357425
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.625000007, 100.0), (100.000000001, 100.428571428))",99.06919643075
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.625000007, 100.0), (100.428571429, 100.857142857))",99.17633928787501
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.625000007, 100.0), (100.857142858, 101.285714285))",99.28348214500001
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.625000007, 100.0), (101.285714286, 101.714285714))",99.390625002125
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.625000007, 100.0), (101.714285715, 102.142857143))",99.497767859375
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.625000007, 100.0), (102.142857144, 102.571428571))",99.6049107165
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (99.625000007, 100.0), (102.571428572, 103.0))",99.71205357362501
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (100.428571429, 100.857142857))",99.27678571562501
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (100.857142858, 101.285714285))",99.38392857275001
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (101.285714286, 101.714285714))",99.491071429875
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (101.714285715, 102.142857143))",99.598214287125
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (102.142857144, 102.571428571))",99.70535714425
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.000000001, 100.428571428), (102.571428572, 103.0))",99.81250000137501
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (100.857142858, 101.285714285))",99.491071429875
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (101.285714286, 101.714285714))",99.598214287
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (101.714285715, 102.142857143))",99.70535714425
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (102.142857144, 102.571428571))",99.81250000137501
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.428571429, 100.857142857), (102.571428572, 103.0))",99.9196428585
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.857142858, 101.285714285), (101.285714286, 101.714285714))",99.705357144125
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.857142858, 101.285714285), (101.714285715, 102.142857143))",99.812500001375
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.857142858, 101.285714285), (102.142857144, 102.571428571))",99.9196428585
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (100.857142858, 101.285714285), (102.571428572, 103.0))",100.02678571562501
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (101.285714286, 101.714285714), (101.714285715, 102.142857143))",99.9196428585
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (101.285714286, 101.714285714), (102.142857144, 102.571428571))",100.02678571562501
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (101.285714286, 101.714285714), (102.571428572, 103.0))",100.13392857275
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (101.714285715, 102.142857143), (102.142857144, 102.571428571))",100.13392857287499
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (101.714285715, 102.142857143), (102.571428572, 103.0))",100.24107143
"((97.375000001, 97.750000001), (98.500000004, 98.875000004), (102.142857144, 102.571428571), (102.571428572, 103.0))",100.34821428712502
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (99.625000007, 100.0))",98.96875000387499
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (100.000000001, 100.428571428))",99.06919643162499
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (100.428571429, 100.857142857))",99.17633928875
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (100.857142858, 101.285714285))",99.283482145875
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (101.285714286, 101.714285714))",99.390625003
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (101.714285715, 102.142857143))",99.49776786025
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (102.142857144, 102.571428571))",99.60491071737499
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.250000006, 99.625000006), (102.571428572, 103.0))",99.7120535745
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.625000007, 100.0), (100.000000001, 100.428571428))",99.162946431
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.625000007, 100.0), (100.428571429, 100.857142857))",99.270089288125
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.625000007, 100.0), (100.857142858, 101.285714285))",99.37723214525
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.625000007, 100.0), (101.285714286, 101.714285714))",99.484375002375
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.625000007, 100.0), (101.714285715, 102.142857143))",99.591517859625
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.625000007, 100.0), (102.142857144, 102.571428571))",99.69866071675
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (99.625000007, 100.0), (102.571428572, 103.0))",99.80580357387501
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.000000001, 100.428571428), (100.428571429, 100.857142857))",99.37053571587501
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.000000001, 100.428571428), (100.857142858, 101.285714285))",99.477678573
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.000000001, 100.428571428), (101.285714286, 101.714285714))",99.584821430125
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.000000001, 100.428571428), (101.714285715, 102.142857143))",99.691964287375
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.000000001, 100.428571428), (102.142857144, 102.571428571))",99.7991071445
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.000000001, 100.428571428), (102.571428572, 103.0))",99.90625000162501
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.428571429, 100.857142857), (100.857142858, 101.285714285))",99.584821430125
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.428571429, 100.857142857), (101.285714286, 101.714285714))",99.69196428725
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.428571429, 100.857142857), (101.714285715, 102.142857143))",99.7991071445
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.428571429, 100.857142857), (102.142857144, 102.571428571))",99.90625000162501
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.428571429, 100.857142857), (102.571428572, 103.0))",100.01339285875
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.857142858, 101.285714285), (101.285714286, 101.714285714))",99.799107144375
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.857142858, 101.285714285), (101.714285715, 102.142857143))",99.906250001625
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.857142858, 101.285714285), (102.142857144, 102.571428571))",100.01339285875
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (100.857142858, 101.285714285), (102.571428572, 103.0))",100.12053571587501
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (101.285714286, 101.714285714), (101.714285715, 102.142857143))",100.01339285875
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (101.285714286, 101.714285714), (102.142857144, 102.571428571))",100.12053571587501
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (101.285714286, 101.714285714), (102.571428572, 103.0))",100.22767857299999
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (101.714285715, 102.142857143), (102.142857144, 102.571428571))",100.22767857312499
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (101.714285715, 102.142857143), (102.571428572, 103.0))",100.33482143025
"((97.375000001, 97.750000001), (98.875000005, 99.250000005), (102.142857144, 102.571428571), (102.571428572, 103.0))",100.44196428737501
"((97.375000001, 97.750000001), (99.250000006, 99.625000006), (99.625000007, 100.0), (100.000000001, 100.428571428))",99.25669643124999
"((97.375000001, 97.750000001), (99.250000006, 99.625000006), (99.625000007, 100.0), (100.428571429, 100.857142857))",99.363839288375
"((97.375000001, 97.750000001), (99.250000006, 99.625000006), (99.625000007, 100.0), (100.857142858, 101.285714285))",99.4709821455
"((97.375000001, 97.750000001), (99.250000006, 99.625000006), (99.625000007, 100.0), (101.285714286, 101.714285714))",99.578125002625
"((97.375000001, 97.750000001), (99.250000006, 99.625000006), (99.625000007, 100.0), (101.714285715, 102.142857143))",99.685267859875
"((97.375000001, 97.750000001), (99.250000006, 99.625000006), (99.625000007, 100.0), (102.142857144, 102.571428571))",99.792410717
"((97.375000001, 97.750000001), (99.250000006, 99.625000006), (99.625000007, 100.0), (102.571428572, 103.0))",99.89955357412501
"((97.375000001, 97.750000001), (99.250000006, 99.625000006), (100.000000001, 100.428571428), (100.428571429, 100.857142857))",99.464285716125
"((97.375000001, 97.750000001), (99.250000006, 99.625000006), (100.000000001, 100.428571428), (100.857142858, 101.285714285))",99.57142857325
"((97.375000001, 97.750000001), (99.250000006, 99.625000006), (100.000000001, 100.428571428), (101.285714286, 101.714285714))",99.678571430375
"((97.375000001, 97.750000001), (99.250000006, 99.625000006), (100.000000001, 100.428571428), (101.714285715, 102.142857143))",99.785714287625
"((97.375000001, 97.750000001), (99.250000006, 99.625000006), (100.000000001, 100.428571428), (102.142857144, 102.571428571))",99.89285714475
"((97.375000001, 97.750000001), (99.250000006, 99.625000006), (100.000000001, 100.428571428), (102.571428572, 103.0))",100.00000000187501
