Combination,Mean
"((102.0, 101.735), (100.4, 100.134), (99.599, 99.333), (99.065, 98.799))",100.133125
"((102.0, 101.735), (100.4, 100.134), (99.599, 99.333), (98.798, 98.532))",100.066375
"((102.0, 101.735), (100.4, 100.134), (99.599, 99.333), (98.531, 98.266))",99.99975
"((102.0, 101.735), (100.4, 100.134), (99.599, 99.333), (98.265, 98.0))",99.93325
"((102.0, 101.735), (100.4, 100.134), (99.332, 99.066), (99.065, 98.799))",100.06637500000001
"((102.0, 101.735), (100.4, 100.134), (99.332, 99.066), (98.798, 98.532))",99.99962500000001
"((102.0, 101.735), (100.4, 100.134), (99.332, 99.066), (98.531, 98.266))",99.933
"((102.0, 101.735), (100.4, 100.134), (99.332, 99.066), (98.265, 98.0))",99.8665
"((102.0, 101.735), (100.4, 100.134), (99.065, 98.799), (98.798, 98.532))",99.932875
"((102.0, 101.735), (100.4, 100.134), (99.065, 98.799), (98.531, 98.266))",99.86625000000001
"((102.0, 101.735), (100.4, 100.134), (99.065, 98.799), (98.265, 98.0))",99.79975
"((102.0, 101.735), (100.4, 100.134), (98.798, 98.532), (98.531, 98.266))",99.7995
"((102.0, 101.735), (100.4, 100.134), (98.798, 98.532), (98.265, 98.0))",99.73299999999999
"((102.0, 101.735), (100.4, 100.134), (98.531, 98.266), (98.265, 98.0))",99.666375
"((102.0, 101.735), (100.133, 99.867), (99.866, 99.6), (99.599, 99.333))",100.266625
"((102.0, 101.735), (100.133, 99.867), (99.866, 99.6), (99.332, 99.066))",100.199875
"((102.0, 101.735), (100.133, 99.867), (99.866, 99.6), (99.065, 98.799))",100.133125
"((102.0, 101.735), (100.133, 99.867), (99.866, 99.6), (98.798, 98.532))",100.066375
"((102.0, 101.735), (100.133, 99.867), (99.866, 99.6), (98.531, 98.266))",99.99975
"((102.0, 101.735), (100.133, 99.867), (99.866, 99.6), (98.265, 98.0))",99.93325
"((102.0, 101.735), (100.133, 99.867), (99.599, 99.333), (99.332, 99.066))",100.133125
"((102.0, 101.735), (100.133, 99.867), (99.599, 99.333), (99.065, 98.799))",100.06637500000001
"((102.0, 101.735), (100.133, 99.867), (99.599, 99.333), (98.798, 98.532))",99.99962500000001
"((102.0, 101.735), (100.133, 99.867), (99.599, 99.333), (98.531, 98.266))",99.933
"((102.0, 101.735), (100.133, 99.867), (99.599, 99.333), (98.265, 98.0))",99.8665
"((102.0, 101.735), (100.133, 99.867), (99.332, 99.066), (99.065, 98.799))",99.99962500000001
"((102.0, 101.735), (100.133, 99.867), (99.332, 99.066), (98.798, 98.532))",99.932875
"((102.0, 101.735), (100.133, 99.867), (99.332, 99.066), (98.531, 98.266))",99.86625000000001
"((102.0, 101.735), (100.133, 99.867), (99.332, 99.066), (98.265, 98.0))",99.79975
"((102.0, 101.735), (100.133, 99.867), (99.065, 98.799), (98.798, 98.532))",99.86612500000001
"((102.0, 101.735), (100.133, 99.867), (99.065, 98.799), (98.531, 98.266))",99.79950000000001
"((102.0, 101.735), (100.133, 99.867), (99.065, 98.799), (98.265, 98.0))",99.733
"((102.0, 101.735), (100.133, 99.867), (98.798, 98.532), (98.531, 98.266))",99.73275000000001
"((102.0, 101.735), (100.133, 99.867), (98.798, 98.532), (98.265, 98.0))",99.66625
"((102.0, 101.735), (100.133, 99.867), (98.531, 98.266), (98.265, 98.0))",99.599625
"((102.0, 101.735), (99.866, 99.6), (99.599, 99.333), (99.332, 99.066))",100.06637500000001
"((102.0, 101.735), (99.866, 99.6), (99.599, 99.333), (99.065, 98.799))",99.99962500000001
"((102.0, 101.735), (99.866, 99.6), (99.599, 99.333), (98.798, 98.532))",99.932875
"((102.0, 101.735), (99.866, 99.6), (99.599, 99.333), (98.531, 98.266))",99.86625000000001
"((102.0, 101.735), (99.866, 99.6), (99.599, 99.333), (98.265, 98.0))",99.79975
"((102.0, 101.735), (99.866, 99.6), (99.332, 99.066), (99.065, 98.799))",99.93287500000001
"((102.0, 101.735), (99.866, 99.6), (99.332, 99.066), (98.798, 98.532))",99.86612500000001
"((102.0, 101.735), (99.866, 99.6), (99.332, 99.066), (98.531, 98.266))",99.79950000000001
"((102.0, 101.735), (99.866, 99.6), (99.332, 99.066), (98.265, 98.0))",99.733
"((102.0, 101.735), (99.866, 99.6), (99.065, 98.799), (98.798, 98.532))",99.799375
"((102.0, 101.735), (99.866, 99.6), (99.065, 98.799), (98.531, 98.266))",99.73275000000001
"((102.0, 101.735), (99.866, 99.6), (99.065, 98.799), (98.265, 98.0))",99.66625
"((102.0, 101.735), (99.866, 99.6), (98.798, 98.532), (98.531, 98.266))",99.666
"((102.0, 101.735), (99.866, 99.6), (98.798, 98.532), (98.265, 98.0))",99.59949999999999
"((102.0, 101.735), (99.866, 99.6), (98.531, 98.266), (98.265, 98.0))",99.532875
"((102.0, 101.735), (99.599, 99.333), (99.332, 99.066), (99.065, 98.799))",99.86612500000001
"((102.0, 101.735), (99.599, 99.333), (99.332, 99.066), (98.798, 98.532))",99.799375
"((102.0, 101.735), (99.599, 99.333), (99.332, 99.066), (98.531, 98.266))",99.73275000000001
"((102.0, 101.735), (99.599, 99.333), (99.332, 99.066), (98.265, 98.0))",99.66625
"((102.0, 101.735), (99.599, 99.333), (99.065, 98.799), (98.798, 98.532))",99.73262500000001
"((102.0, 101.735), (99.599, 99.333), (99.065, 98.799), (98.531, 98.266))",99.66600000000001
"((102.0, 101.735), (99.599, 99.333), (99.065, 98.799), (98.265, 98.0))",99.5995
"((102.0, 101.735), (99.599, 99.333), (98.798, 98.532), (98.531, 98.266))",99.59925000000001
"((102.0, 101.735), (99.599, 99.333), (98.798, 98.532), (98.265, 98.0))",99.53275000000001
"((102.0, 101.735), (99.599, 99.333), (98.531, 98.266), (98.265, 98.0))",99.466125
"((102.0, 101.735), (99.332, 99.066), (99.065, 98.799), (98.798, 98.532))",99.665875
"((102.0, 101.735), (99.332, 99.066), (99.065, 98.799), (98.531, 98.266))",99.59925000000001
"((102.0, 101.735), (99.332, 99.066), (99.065, 98.799), (98.265, 98.0))",99.53275000000001
"((102.0, 101.735), (99.332, 99.066), (98.798, 98.532), (98.531, 98.266))",99.5325
"((102.0, 101.735), (99.332, 99.066), (98.798, 98.532), (98.265, 98.0))",99.466
"((102.0, 101.735), (99.332, 99.066), (98.531, 98.266), (98.265, 98.0))",99.399375
"((102.0, 101.735), (99.065, 98.799), (98.798, 98.532), (98.531, 98.266))",99.46575000000001
"((102.0, 101.735), (99.065, 98.799), (98.798, 98.532), (98.265, 98.0))",99.39925000000001
"((102.0, 101.735), (99.065, 98.799), (98.531, 98.266), (98.265, 98.0))",99.33262500000001
"((102.0, 101.735), (98.798, 98.532), (98.531, 98.266), (98.265, 98.0))",99.26587500000001
"((101.734, 101.469), (101.468, 101.202), (101.201, 100.935), (100.934, 100.668))",101.201375
"((101.734, 101.469), (101.468, 101.202), (101.201, 100.935), (100.667, 100.4))",101.1345
"((101.734, 101.469), (101.468, 101.202), (101.201, 100.935), (100.4, 100.134))",101.067875
"((101.734, 101.469), (101.468, 101.202), (101.201, 100.935), (100.133, 99.867))",101.001125
"((101.734, 101.469), (101.468, 101.202), (101.201, 100.935), (99.866, 99.6))",100.934375
"((101.734, 101.469), (101.468, 101.202), (101.201, 100.935), (99.599, 99.333))",100.867625
"((101.734, 101.469), (101.468, 101.202), (101.201, 100.935), (99.332, 99.066))",100.800875
"((101.734, 101.469), (101.468, 101.202), (101.201, 100.935), (99.065, 98.799))",100.734125
"((101.734, 101.469), (101.468, 101.202), (101.201, 100.935), (98.798, 98.532))",100.66737499999999
"((101.734, 101.469), (101.468, 101.202), (101.201, 100.935), (98.531, 98.266))",100.60075
"((101.734, 101.469), (101.468, 101.202), (101.201, 100.935), (98.265, 98.0))",100.53425
"((101.734, 101.469), (101.468, 101.202), (100.934, 100.668), (100.667, 100.4))",101.06775
"((101.734, 101.469), (101.468, 101.202), (100.934, 100.668), (100.4, 100.134))",101.001125
"((101.734, 101.469), (101.468, 101.202), (100.934, 100.668), (100.133, 99.867))",100.934375
"((101.734, 101.469), (101.468, 101.202), (100.934, 100.668), (99.866, 99.6))",100.867625
"((101.734, 101.469), (101.468, 101.202), (100.934, 100.668), (99.599, 99.333))",100.800875
"((101.734, 101.469), (101.468, 101.202), (100.934, 100.668), (99.332, 99.066))",100.734125
"((101.734, 101.469), (101.468, 101.202), (100.934, 100.668), (99.065, 98.799))",100.667375
"((101.734, 101.469), (101.468, 101.202), (100.934, 100.668), (98.798, 98.532))",100.60062500000001
"((101.734, 101.469), (101.468, 101.202), (100.934, 100.668), (98.531, 98.266))",100.534
"((101.734, 101.469), (101.468, 101.202), (100.934, 100.668), (98.265, 98.0))",100.4675
"((101.734, 101.469), (101.468, 101.202), (100.667, 100.4), (100.4, 100.134))",100.93425
"((101.734, 101.469), (101.468, 101.202), (100.667, 100.4), (100.133, 99.867))",100.8675
"((101.734, 101.469), (101.468, 101.202), (100.667, 100.4), (99.866, 99.6))",100.80075000000001
"((101.734, 101.469), (101.468, 101.202), (100.667, 100.4), (99.599, 99.333))",100.73400000000001
"((101.734, 101.469), (101.468, 101.202), (100.667, 100.4), (99.332, 99.066))",100.66725000000001
"((101.734, 101.469), (101.468, 101.202), (100.667, 100.4), (99.065, 98.799))",100.60050000000001
"((101.734, 101.469), (101.468, 101.202), (100.667, 100.4), (98.798, 98.532))",100.53375
"((101.734, 101.469), (101.468, 101.202), (100.667, 100.4), (98.531, 98.266))",100.46712500000001
"((101.734, 101.469), (101.468, 101.202), (100.667, 100.4), (98.265, 98.0))",100.400625
"((101.734, 101.469), (101.468, 101.202), (100.4, 100.134), (100.133, 99.867))",100.80087499999999
"((101.734, 101.469), (101.468, 101.202), (100.4, 100.134), (99.866, 99.6))",100.73412499999999
"((101.734, 101.469), (101.468, 101.202), (100.4, 100.134), (99.599, 99.333))",100.66737499999999
"((101.734, 101.469), (101.468, 101.202), (100.4, 100.134), (99.332, 99.066))",100.600625
"((101.734, 101.469), (101.468, 101.202), (100.4, 100.134), (99.065, 98.799))",100.533875
"((101.734, 101.469), (101.468, 101.202), (100.4, 100.134), (98.798, 98.532))",100.46712499999998
"((101.734, 101.469), (101.468, 101.202), (100.4, 100.134), (98.531, 98.266))",100.4005
"((101.734, 101.469), (101.468, 101.202), (100.4, 100.134), (98.265, 98.0))",100.33399999999999
"((101.734, 101.469), (101.468, 101.202), (100.133, 99.867), (99.866, 99.6))",100.667375
"((101.734, 101.469), (101.468, 101.202), (100.133, 99.867), (99.599, 99.333))",100.60062500000001
"((101.734, 101.469), (101.468, 101.202), (100.133, 99.867), (99.332, 99.066))",100.53387500000001
"((101.734, 101.469), (101.468, 101.202), (100.133, 99.867), (99.065, 98.799))",100.46712500000001
"((101.734, 101.469), (101.468, 101.202), (100.133, 99.867), (98.798, 98.532))",100.400375
"((101.734, 101.469), (101.468, 101.202), (100.133, 99.867), (98.531, 98.266))",100.33375000000001
"((101.734, 101.469), (101.468, 101.202), (100.133, 99.867), (98.265, 98.0))",100.26725
"((101.734, 101.469), (101.468, 101.202), (99.866, 99.6), (99.599, 99.333))",100.533875
"((101.734, 101.469), (101.468, 101.202), (99.866, 99.6), (99.332, 99.066))",100.467125
"((101.734, 101.469), (101.468, 101.202), (99.866, 99.6), (99.065, 98.799))",100.400375
"((101.734, 101.469), (101.468, 101.202), (99.866, 99.6), (98.798, 98.532))",100.33362499999998
"((101.734, 101.469), (101.468, 101.202), (99.866, 99.6), (98.531, 98.266))",100.267
"((101.734, 101.469), (101.468, 101.202), (99.866, 99.6), (98.265, 98.0))",100.20049999999999
"((101.734, 101.469), (101.468, 101.202), (99.599, 99.333), (99.332, 99.066))",100.40037500000001
"((101.734, 101.469), (101.468, 101.202), (99.599, 99.333), (99.065, 98.799))",100.33362500000001
"((101.734, 101.469), (101.468, 101.202), (99.599, 99.333), (98.798, 98.532))",100.266875
"((101.734, 101.469), (101.468, 101.202), (99.599, 99.333), (98.531, 98.266))",100.20025000000001
"((101.734, 101.469), (101.468, 101.202), (99.599, 99.333), (98.265, 98.0))",100.13375
"((101.734, 101.469), (101.468, 101.202), (99.332, 99.066), (99.065, 98.799))",100.266875
"((101.734, 101.469), (101.468, 101.202), (99.332, 99.066), (98.798, 98.532))",100.20012499999999
"((101.734, 101.469), (101.468, 101.202), (99.332, 99.066), (98.531, 98.266))",100.1335
"((101.734, 101.469), (101.468, 101.202), (99.332, 99.066), (98.265, 98.0))",100.067
"((101.734, 101.469), (101.468, 101.202), (99.065, 98.799), (98.798, 98.532))",100.133375
"((101.734, 101.469), (101.468, 101.202), (99.065, 98.799), (98.531, 98.266))",100.06675
"((101.734, 101.469), (101.468, 101.202), (99.065, 98.799), (98.265, 98.0))",100.00025
"((101.734, 101.469), (101.468, 101.202), (98.798, 98.532), (98.531, 98.266))",100.0
"((101.734, 101.469), (101.468, 101.202), (98.798, 98.532), (98.265, 98.0))",99.9335
"((101.734, 101.469), (101.468, 101.202), (98.531, 98.266), (98.265, 98.0))",99.86687500000001
"((101.734, 101.469), (101.201, 100.935), (100.934, 100.668), (100.667, 100.4))",101.00099999999999
"((101.734, 101.469), (101.201, 100.935), (100.934, 100.668), (100.4, 100.134))",100.93437499999999
"((101.734, 101.469), (101.201, 100.935), (100.934, 100.668), (100.133, 99.867))",100.86762499999999
"((101.734, 101.469), (101.201, 100.935), (100.934, 100.668), (99.866, 99.6))",100.80087499999999
"((101.734, 101.469), (101.201, 100.935), (100.934, 100.668), (99.599, 99.333))",100.73412499999999
"((101.734, 101.469), (101.201, 100.935), (100.934, 100.668), (99.332, 99.066))",100.66737499999999
"((101.734, 101.469), (101.201, 100.935), (100.934, 100.668), (99.065, 98.799))",100.600625
"((101.734, 101.469), (101.201, 100.935), (100.934, 100.668), (98.798, 98.532))",100.533875
"((101.734, 101.469), (101.201, 100.935), (100.934, 100.668), (98.531, 98.266))",100.46724999999999
"((101.734, 101.469), (101.201, 100.935), (100.934, 100.668), (98.265, 98.0))",100.40074999999999
"((101.734, 101.469), (101.201, 100.935), (100.667, 100.4), (100.4, 100.134))",100.86749999999999
"((101.734, 101.469), (101.201, 100.935), (100.667, 100.4), (100.133, 99.867))",100.80075
"((101.734, 101.469), (101.201, 100.935), (100.667, 100.4), (99.866, 99.6))",100.734
"((101.734, 101.469), (101.201, 100.935), (100.667, 100.4), (99.599, 99.333))",100.66725
"((101.734, 101.469), (101.201, 100.935), (100.667, 100.4), (99.332, 99.066))",100.6005
"((101.734, 101.469), (101.201, 100.935), (100.667, 100.4), (99.065, 98.799))",100.53375
"((101.734, 101.469), (101.201, 100.935), (100.667, 100.4), (98.798, 98.532))",100.46699999999998
"((101.734, 101.469), (101.201, 100.935), (100.667, 100.4), (98.531, 98.266))",100.400375
"((101.734, 101.469), (101.201, 100.935), (100.667, 100.4), (98.265, 98.0))",100.33387499999999
"((101.734, 101.469), (101.201, 100.935), (100.4, 100.134), (100.133, 99.867))",100.73412499999999
"((101.734, 101.469), (101.201, 100.935), (100.4, 100.134), (99.866, 99.6))",100.66737499999999
"((101.734, 101.469), (101.201, 100.935), (100.4, 100.134), (99.599, 99.333))",100.600625
"((101.734, 101.469), (101.201, 100.935), (100.4, 100.134), (99.332, 99.066))",100.533875
"((101.734, 101.469), (101.201, 100.935), (100.4, 100.134), (99.065, 98.799))",100.467125
"((101.734, 101.469), (101.201, 100.935), (100.4, 100.134), (98.798, 98.532))",100.400375
"((101.734, 101.469), (101.201, 100.935), (100.4, 100.134), (98.531, 98.266))",100.33375
"((101.734, 101.469), (101.201, 100.935), (100.4, 100.134), (98.265, 98.0))",100.26724999999999
"((101.734, 101.469), (101.201, 100.935), (100.133, 99.867), (99.866, 99.6))",100.600625
"((101.734, 101.469), (101.201, 100.935), (100.133, 99.867), (99.599, 99.333))",100.533875
"((101.734, 101.469), (101.201, 100.935), (100.133, 99.867), (99.332, 99.066))",100.467125
"((101.734, 101.469), (101.201, 100.935), (100.133, 99.867), (99.065, 98.799))",100.400375
"((101.734, 101.469), (101.201, 100.935), (100.133, 99.867), (98.798, 98.532))",100.33362499999998
"((101.734, 101.469), (101.201, 100.935), (100.133, 99.867), (98.531, 98.266))",100.267
"((101.734, 101.469), (101.201, 100.935), (100.133, 99.867), (98.265, 98.0))",100.20049999999999
"((101.734, 101.469), (101.201, 100.935), (99.866, 99.6), (99.599, 99.333))",100.467125
"((101.734, 101.469), (101.201, 100.935), (99.866, 99.6), (99.332, 99.066))",100.400375
"((101.734, 101.469), (101.201, 100.935), (99.866, 99.6), (99.065, 98.799))",100.333625
"((101.734, 101.469), (101.201, 100.935), (99.866, 99.6), (98.798, 98.532))",100.266875
"((101.734, 101.469), (101.201, 100.935), (99.866, 99.6), (98.531, 98.266))",100.20025
"((101.734, 101.469), (101.201, 100.935), (99.866, 99.6), (98.265, 98.0))",100.13374999999999
"((101.734, 101.469), (101.201, 100.935), (99.599, 99.333), (99.332, 99.066))",100.333625
"((101.734, 101.469), (101.201, 100.935), (99.599, 99.333), (99.065, 98.799))",100.266875
"((101.734, 101.469), (101.201, 100.935), (99.599, 99.333), (98.798, 98.532))",100.20012499999999
"((101.734, 101.469), (101.201, 100.935), (99.599, 99.333), (98.531, 98.266))",100.1335
"((101.734, 101.469), (101.201, 100.935), (99.599, 99.333), (98.265, 98.0))",100.067
"((101.734, 101.469), (101.201, 100.935), (99.332, 99.066), (99.065, 98.799))",100.200125
"((101.734, 101.469), (101.201, 100.935), (99.332, 99.066), (98.798, 98.532))",100.133375
"((101.734, 101.469), (101.201, 100.935), (99.332, 99.066), (98.531, 98.266))",100.06675
"((101.734, 101.469), (101.201, 100.935), (99.332, 99.066), (98.265, 98.0))",100.00025
"((101.734, 101.469), (101.201, 100.935), (99.065, 98.799), (98.798, 98.532))",100.06662499999999
"((101.734, 101.469), (101.201, 100.935), (99.065, 98.799), (98.531, 98.266))",100.0
"((101.734, 101.469), (101.201, 100.935), (99.065, 98.799), (98.265, 98.0))",99.9335
"((101.734, 101.469), (101.201, 100.935), (98.798, 98.532), (98.531, 98.266))",99.93324999999999
"((101.734, 101.469), (101.201, 100.935), (98.798, 98.532), (98.265, 98.0))",99.86674999999998
"((101.734, 101.469), (101.201, 100.935), (98.531, 98.266), (98.265, 98.0))",99.800125
"((101.734, 101.469), (100.934, 100.668), (100.667, 100.4), (100.4, 100.134))",100.80075
"((101.734, 101.469), (100.934, 100.668), (100.667, 100.4), (100.133, 99.867))",100.734
"((101.734, 101.469), (100.934, 100.668), (100.667, 100.4), (99.866, 99.6))",100.66725
"((101.734, 101.469), (100.934, 100.668), (100.667, 100.4), (99.599, 99.333))",100.6005
"((101.734, 101.469), (100.934, 100.668), (100.667, 100.4), (99.332, 99.066))",100.53375
"((101.734, 101.469), (100.934, 100.668), (100.667, 100.4), (99.065, 98.799))",100.467
"((101.734, 101.469), (100.934, 100.668), (100.667, 100.4), (98.798, 98.532))",100.40025
"((101.734, 101.469), (100.934, 100.668), (100.667, 100.4), (98.531, 98.266))",100.333625
"((101.734, 101.469), (100.934, 100.668), (100.667, 100.4), (98.265, 98.0))",100.267125
"((101.734, 101.469), (100.934, 100.668), (100.4, 100.134), (100.133, 99.867))",100.66737499999999
"((101.734, 101.469), (100.934, 100.668), (100.4, 100.134), (99.866, 99.6))",100.600625
"((101.734, 101.469), (100.934, 100.668), (100.4, 100.134), (99.599, 99.333))",100.533875
"((101.734, 101.469), (100.934, 100.668), (100.4, 100.134), (99.332, 99.066))",100.467125
"((101.734, 101.469), (100.934, 100.668), (100.4, 100.134), (99.065, 98.799))",100.400375
"((101.734, 101.469), (100.934, 100.668), (100.4, 100.134), (98.798, 98.532))",100.33362499999998
"((101.734, 101.469), (100.934, 100.668), (100.4, 100.134), (98.531, 98.266))",100.267
"((101.734, 101.469), (100.934, 100.668), (100.4, 100.134), (98.265, 98.0))",100.20049999999999
"((101.734, 101.469), (100.934, 100.668), (100.133, 99.867), (99.866, 99.6))",100.533875
"((101.734, 101.469), (100.934, 100.668), (100.133, 99.867), (99.599, 99.333))",100.467125
"((101.734, 101.469), (100.934, 100.668), (100.133, 99.867), (99.332, 99.066))",100.400375
"((101.734, 101.469), (100.934, 100.668), (100.133, 99.867), (99.065, 98.799))",100.333625
"((101.734, 101.469), (100.934, 100.668), (100.133, 99.867), (98.798, 98.532))",100.266875
"((101.734, 101.469), (100.934, 100.668), (100.133, 99.867), (98.531, 98.266))",100.20025
"((101.734, 101.469), (100.934, 100.668), (100.133, 99.867), (98.265, 98.0))",100.13374999999999
"((101.734, 101.469), (100.934, 100.668), (99.866, 99.6), (99.599, 99.333))",100.400375
"((101.734, 101.469), (100.934, 100.668), (99.866, 99.6), (99.332, 99.066))",100.333625
"((101.734, 101.469), (100.934, 100.668), (99.866, 99.6), (99.065, 98.799))",100.266875
"((101.734, 101.469), (100.934, 100.668), (99.866, 99.6), (98.798, 98.532))",100.20012499999999
"((101.734, 101.469), (100.934, 100.668), (99.866, 99.6), (98.531, 98.266))",100.1335
"((101.734, 101.469), (100.934, 100.668), (99.866, 99.6), (98.265, 98.0))",100.067
"((101.734, 101.469), (100.934, 100.668), (99.599, 99.333), (99.332, 99.066))",100.266875
"((101.734, 101.469), (100.934, 100.668), (99.599, 99.333), (99.065, 98.799))",100.200125
"((101.734, 101.469), (100.934, 100.668), (99.599, 99.333), (98.798, 98.532))",100.133375
"((101.734, 101.469), (100.934, 100.668), (99.599, 99.333), (98.531, 98.266))",100.06675
"((101.734, 101.469), (100.934, 100.668), (99.599, 99.333), (98.265, 98.0))",100.00025
"((101.734, 101.469), (100.934, 100.668), (99.332, 99.066), (99.065, 98.799))",100.133375
"((101.734, 101.469), (100.934, 100.668), (99.332, 99.066), (98.798, 98.532))",100.06662499999999
"((101.734, 101.469), (100.934, 100.668), (99.332, 99.066), (98.531, 98.266))",100.0
"((101.734, 101.469), (100.934, 100.668), (99.332, 99.066), (98.265, 98.0))",99.9335
"((101.734, 101.469), (100.934, 100.668), (99.065, 98.799), (98.798, 98.532))",99.999875
"((101.734, 101.469), (100.934, 100.668), (99.065, 98.799), (98.531, 98.266))",99.93325
"((101.734, 101.469), (100.934, 100.668), (99.065, 98.799), (98.265, 98.0))",99.86675
"((101.734, 101.469), (100.934, 100.668), (98.798, 98.532), (98.531, 98.266))",99.8665
"((101.734, 101.469), (100.934, 100.668), (98.798, 98.532), (98.265, 98.0))",99.8
"((101.734, 101.469), (100.934, 100.668), (98.531, 98.266), (98.265, 98.0))",99.733375
"((101.734, 101.469), (100.667, 100.4), (100.4, 100.134), (100.133, 99.867))",100.6005
"((101.734, 101.469), (100.667, 100.4), (100.4, 100.134), (99.866, 99.6))",100.53375
"((101.734, 101.469), (100.667, 100.4), (100.4, 100.134), (99.599, 99.333))",100.467
"((101.734, 101.469), (100.667, 100.4), (100.4, 100.134), (99.332, 99.066))",100.40025
"((101.734, 101.469), (100.667, 100.4), (100.4, 100.134), (99.065, 98.799))",100.3335
"((101.734, 101.469), (100.667, 100.4), (100.4, 100.134), (98.798, 98.532))",100.26675
"((101.734, 101.469), (100.667, 100.4), (100.4, 100.134), (98.531, 98.266))",100.200125
"((101.734, 101.469), (100.667, 100.4), (100.4, 100.134), (98.265, 98.0))",100.133625
"((101.734, 101.469), (100.667, 100.4), (100.133, 99.867), (99.866, 99.6))",100.467
"((101.734, 101.469), (100.667, 100.4), (100.133, 99.867), (99.599, 99.333))",100.40025
"((101.734, 101.469), (100.667, 100.4), (100.133, 99.867), (99.332, 99.066))",100.3335
"((101.734, 101.469), (100.667, 100.4), (100.133, 99.867), (99.065, 98.799))",100.26675
"((101.734, 101.469), (100.667, 100.4), (100.133, 99.867), (98.798, 98.532))",100.19999999999999
"((101.734, 101.469), (100.667, 100.4), (100.133, 99.867), (98.531, 98.266))",100.133375
"((101.734, 101.469), (100.667, 100.4), (100.133, 99.867), (98.265, 98.0))",100.066875
"((101.734, 101.469), (100.667, 100.4), (99.866, 99.6), (99.599, 99.333))",100.3335
"((101.734, 101.469), (100.667, 100.4), (99.866, 99.6), (99.332, 99.066))",100.26675
"((101.734, 101.469), (100.667, 100.4), (99.866, 99.6), (99.065, 98.799))",100.2
"((101.734, 101.469), (100.667, 100.4), (99.866, 99.6), (98.798, 98.532))",100.13325
"((101.734, 101.469), (100.667, 100.4), (99.866, 99.6), (98.531, 98.266))",100.066625
"((101.734, 101.469), (100.667, 100.4), (99.866, 99.6), (98.265, 98.0))",100.000125
"((101.734, 101.469), (100.667, 100.4), (99.599, 99.333), (99.332, 99.066))",100.2
"((101.734, 101.469), (100.667, 100.4), (99.599, 99.333), (99.065, 98.799))",100.13325
"((101.734, 101.469), (100.667, 100.4), (99.599, 99.333), (98.798, 98.532))",100.06649999999999
"((101.734, 101.469), (100.667, 100.4), (99.599, 99.333), (98.531, 98.266))",99.999875
"((101.734, 101.469), (100.667, 100.4), (99.599, 99.333), (98.265, 98.0))",99.933375
"((101.734, 101.469), (100.667, 100.4), (99.332, 99.066), (99.065, 98.799))",100.0665
"((101.734, 101.469), (100.667, 100.4), (99.332, 99.066), (98.798, 98.532))",99.99975
"((101.734, 101.469), (100.667, 100.4), (99.332, 99.066), (98.531, 98.266))",99.933125
"((101.734, 101.469), (100.667, 100.4), (99.332, 99.066), (98.265, 98.0))",99.866625
"((101.734, 101.469), (100.667, 100.4), (99.065, 98.799), (98.798, 98.532))",99.93299999999999
"((101.734, 101.469), (100.667, 100.4), (99.065, 98.799), (98.531, 98.266))",99.866375
"((101.734, 101.469), (100.667, 100.4), (99.065, 98.799), (98.265, 98.0))",99.799875
"((101.734, 101.469), (100.667, 100.4), (98.798, 98.532), (98.531, 98.266))",99.79962499999999
"((101.734, 101.469), (100.667, 100.4), (98.798, 98.532), (98.265, 98.0))",99.73312499999999
"((101.734, 101.469), (100.667, 100.4), (98.531, 98.266), (98.265, 98.0))",99.6665
"((101.734, 101.469), (100.4, 100.134), (100.133, 99.867), (99.866, 99.6))",100.400375
"((101.734, 101.469), (100.4, 100.134), (100.133, 99.867), (99.599, 99.333))",100.333625
"((101.734, 101.469), (100.4, 100.134), (100.133, 99.867), (99.332, 99.066))",100.266875
"((101.734, 101.469), (100.4, 100.134), (100.133, 99.867), (99.065, 98.799))",100.200125
"((101.734, 101.469), (100.4, 100.134), (100.133, 99.867), (98.798, 98.532))",100.133375
"((101.734, 101.469), (100.4, 100.134), (100.133, 99.867), (98.531, 98.266))",100.06675
"((101.734, 101.469), (100.4, 100.134), (100.133, 99.867), (98.265, 98.0))",100.00025
"((101.734, 101.469), (100.4, 100.134), (99.866, 99.6), (99.599, 99.333))",100.266875
"((101.734, 101.469), (100.4, 100.134), (99.866, 99.6), (99.332, 99.066))",100.200125
"((101.734, 101.469), (100.4, 100.134), (99.866, 99.6), (99.065, 98.799))",100.133375
"((101.734, 101.469), (100.4, 100.134), (99.866, 99.6), (98.798, 98.532))",100.06662499999999
"((101.734, 101.469), (100.4, 100.134), (99.866, 99.6), (98.531, 98.266))",100.0
"((101.734, 101.469), (100.4, 100.134), (99.866, 99.6), (98.265, 98.0))",99.9335
"((101.734, 101.469), (100.4, 100.134), (99.599, 99.333), (99.332, 99.066))",100.133375
"((101.734, 101.469), (100.4, 100.134), (99.599, 99.333), (99.065, 98.799))",100.066625
"((101.734, 101.469), (100.4, 100.134), (99.599, 99.333), (98.798, 98.532))",99.999875
"((101.734, 101.469), (100.4, 100.134), (99.599, 99.333), (98.531, 98.266))",99.93325
"((101.734, 101.469), (100.4, 100.134), (99.599, 99.333), (98.265, 98.0))",99.86675
"((101.734, 101.469), (100.4, 100.134), (99.332, 99.066), (99.065, 98.799))",99.999875
"((101.734, 101.469), (100.4, 100.134), (99.332, 99.066), (98.798, 98.532))",99.93312499999999
